Date,585,589,596,602,612,626,635,640,642,643,645,646,648,654,656,668,678,681,682,684
1964-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5715525,0.0,0.0,0.0,0.0,0.0,0.0,0.092427544,0.0,0.0,0.0
1964-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381035,0.0,0.0,0.0,0.0,0.0,0.0,0.061618365,0.0,0.0,0.0
1964-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140992,0.0,0.0,0.0,0.0,0.0,0.0,0.012356073,0.0,0.0,0.0
1964-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-24,0.0,0.0,0.0,0.0,0.03649496,0.0,0.0,0.0,0.0,0.019127656,0.0,0.0,0.0,0.0,0.0,0.0,0.0033096625,0.0,0.0,0.0
1964-03-25,0.0,1.2220335,1.4531283,0.0,0.7110221,0.011560478,0.0,0.0067726932,0.08197393,0.210643,0.0,0.0,0.08699646,0.12563752,0.9576992,0.659799,1.0670284,3.4511876,0.21705633,0.052802857
1964-03-26,0.0,2.9295337,1.3350704,0.0,1.6521755,1.1154523,0.2871846,0.26779822,0.9634087,2.6398833,0.0,0.0,0.0,1.731911,2.3460748,0.0,2.9624863,3.4036334,0.4621256,1.9228814
1964-03-27,1.5997674,0.2813649,0.0057086796,0.25521523,2.1518366,2.3787954,0.5947331,1.6750277,3.2135544,2.6341906,1.8606907,0.0,0.0,0.07865566,0.022520587,0.0,0.6892055,1.3326682,5.4130497,0.028928153
1964-03-28,0.0,0.517351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42456427,0.0,0.0,0.0,0.115098774,0.069520764,0.0,0.49356437,1.4854051,0.0,0.06551339
1964-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-03-31,0.0,0.1657199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16104834,0.0,0.0,0.0,0.0,0.043269865,0.0,0.16495778,0.39456695,0.0,0.0
1964-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-07,0.0,0.15814395,0.0,0.0,0.20789988,0.32279304,0.0,0.29642123,0.25257137,0.0,0.0,0.0,0.0,0.021854168,0.020938452,0.0,0.1299621,0.0,0.11637756,0.35353696
1964-04-08,0.0,1.5938604,0.0,0.0,0.8822706,1.4786158,0.0,0.14746554,1.2431809,0.15192446,0.0,0.0,0.0,0.97608805,0.99194586,0.0,1.390087,0.07838142,0.6349647,2.6357465
1964-04-09,0.0,1.5073301,0.0,0.8767142,1.2316772,1.1727892,0.0,0.7397144,1.2979691,1.8035703,0.0,0.0,0.0,0.07052976,2.461224,0.0,1.5293393,0.6116071,1.3479549,0.02905721
1964-04-10,0.0,0.34942958,0.0,5.2602844,0.47440386,0.39205685,0.0,0.50887555,0.31257433,0.10202855,0.0,0.007111224,0.0,0.9301424,0.0,0.011734303,0.30364645,0.022673573,0.1687364,0.7989282
1964-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.5424881,0.0,0.0,0.0,0.19504702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-12,0.0,0.020378448,0.7633032,0.061497644,0.3808619,0.28747874,1.6583664,0.37933153,0.5714668,0.19556285,0.714555,0.0,0.0,0.0,0.0,0.0,0.048346944,0.12799853,1.2737889,0.0
1964-04-13,0.0,0.48284236,0.87187696,0.0,0.0,0.0,0.0,0.0,0.0,4.921093,0.0,0.0,0.0,0.07328456,0.0,0.0,1.1978065,2.5071945,0.0,0.026745383
1964-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-15,0.0,1.1915357,0.0,0.0,1.0984657,0.005373229,0.0,0.0,0.0059674876,0.50989485,0.0,0.0,0.0,0.0,1.7086923,0.0,1.0722117,0.8699994,0.0,0.0
1964-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33965144,0.0,0.0,0.0,0.0,0.0,0.0,0.05472584,0.0,0.0,0.0
1964-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43819025,0.0,0.0,0.0,0.0,0.0,0.0,0.070861116,0.0,0.0,0.0
1964-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-25,0.0,0.0,0.0,0.0,0.65099293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-04-26,0.0,0.14549148,0.0,0.0,0.31733823,0.002985127,0.0,0.0,0.022753056,0.0,0.0,0.0,0.0,0.0,0.42021346,0.0,0.11956433,0.0,0.05897867,0.10526468
1964-04-27,0.0,1.8206867,0.0,0.038167514,1.7700386,0.0018364274,0.0,0.0,0.4057631,0.2007542,0.0,0.0,0.0,2.0268905,0.87981164,0.0,1.7229449,0.011336787,1.2450851,2.6051304
1964-04-28,0.0,1.9135431,1.9721011,0.030748822,0.34012008,0.14012657,0.0,0.18489346,0.297251,3.657768,0.0,0.0,0.0,3.6410007,0.27350995,0.0,2.1641986,6.903699,0.67928344,1.4076617
1964-04-29,0.0,2.942461,0.0,3.8944156,1.4964662,1.0665461,0.0,1.4073199,2.1368656,8.771878,0.0,0.0,0.0,0.7627877,4.6309924,0.0,3.9191632,2.043593,4.7870994,0.73487467
1964-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-03,0.0,0.0,0.0,0.0,0.07106774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-13,0.0,0.43489584,0.0,0.0,0.6244277,1.3211881,0.0,1.7448845,0.9369268,0.0,0.0,0.61537015,0.0,0.060098957,0.057580743,2.8067217,0.35739577,0.0,0.14771375,0.97222656
1964-05-14,6.994241,1.734466,0.0,19.585089,2.6007764,4.2284336,3.2616346,5.5834947,3.3655033,0.0,4.743676,0.009283636,0.0,3.4074826,0.47440553,12.394732,1.4253776,0.006491284,1.7557775,3.7226272
1964-05-15,2.3159754,0.9701851,1.2266825,18.264338,1.8557365,2.9859593,2.6365728,3.865921,2.5303948,4.216614,3.7704833,0.109976344,0.0,3.089347,0.26978013,0.49582815,1.49546,0.67321014,1.7653061,1.6019094
1964-05-16,11.036207,2.7890747,2.167401,10.293604,0.9028269,1.8561199,1.1413996,2.451633,1.2808754,4.2292967,2.960746,0.2640276,0.0,5.2793417,0.46916845,2.838174,3.007507,5.9744625,0.1133398,2.4776657
1964-05-17,6.1918716,1.6962876,3.208851,7.760906,0.50077266,0.68123865,1.6866205,0.89958316,0.7020157,3.0510564,6.2266765,1.0808136,0.0,2.0404356,1.6318381,0.015311835,1.9279013,2.342222,0.8445542,0.76079637
1964-05-18,0.0,0.55359477,0.0,0.67020404,0.21609734,0.14853416,0.0,0.19598708,0.32424474,0.3084197,0.0,0.0,0.0,1.0433439,0.0,0.0,0.5084736,0.0,0.7524088,1.278298
1964-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028638748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19024312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964-05-31,0.0,0.0,0.0,0.0,0.042452645,0.064983875,0.0,0.0,0.05687937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01782785,0.0
1964-06-01,0.0,0.12871844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101713315,0.0,0.0,0.0,0.0,0.06544389,0.0,0.13538109,0.18596701,0.0,0.0
